Commodity,State,Location,Year,Date,Planted,Emerged,Silking,Dough,Dented,Mature,Harvested
Corn,Illinois,Illinois,2013,9/29/13,,,,,97,71,13
Corn,Illinois,Illinois,2013,10/20/13,,,,,,97,51
Corn,Illinois,Illinois,2013,10/27/13,,,,,,,74
Corn,Illinois,Illinois,2013,11/3/13,,,,,,,83
Corn,Illinois,Illinois,2013,11/10/13,,,,,,,93
Corn,Illinois,Illinois,2013,11/17/13,,,,,,,95
Corn,Illinois,Illinois,2013,11/24/13,,,,,,,98
Corn,Illinois,Illinois,2014,5/4/14,43,8,,,,,
Corn,Illinois,Illinois,2014,5/11/14,78,36,,,,,
Corn,Illinois,Illinois,2014,5/18/14,84,60,,,,,
Corn,Illinois,Illinois,2014,5/25/14,95,81,,,,,
Corn,Illinois,Illinois,2014,6/1/14,98,91,,,,,
Corn,Illinois,Illinois,2014,6/8/14,,97,,,,,
Corn,Illinois,Illinois,2014,6/29/14,,,4,,,,
Corn,Illinois,Illinois,2014,7/6/14,,,28,,,,
Corn,Illinois,Illinois,2014,7/13/14,,,62,,,,
Corn,Illinois,Illinois,2014,7/20/14,,,82,,,,
Corn,Illinois,Illinois,2014,7/28/14,,,94,25,,,
Corn,Illinois,Illinois,2014,8/3/14,,,96,55,1,,
Corn,Illinois,Illinois,2014,8/11/14,,,,77,17,,
Corn,Illinois,Illinois,2014,8/17/14,,,,86,34,,
Corn,Illinois,Illinois,2014,8/24/14,,,,93,48,,
Corn,Illinois,Illinois,2014,9/1/14,,,,97,72,5,
Corn,Illinois,Illinois,2014,9/7/14,,,,,86,16,0
Corn,Illinois,Illinois,2014,9/14/14,,,,,91,37,2
Corn,Illinois,Illinois,2014,9/21/14,,,,,95,56,6
Corn,Illinois,Illinois,2014,9/28/14,,,,,,80,14
Corn,Illinois,Illinois,2014,10/6/14,,,,,,90,23
Corn,Illinois,Illinois,2014,10/13/14,,,,,,94,35
Corn,Illinois,Illinois,2014,10/20/14,,,,,,97,43
Corn,Illinois,Illinois,2014,10/27/14,,,,,,,59
Corn,Illinois,Illinois,2014,11/3/14,,,,,,,77
Corn,Illinois,Illinois,2014,11/10/14,,,,,,,87
Corn,Illinois,Illinois,2014,11/17/14,,,,,,,94
Corn,Illinois,Illinois,2014,11/24/14,,,,,,,97
Corn,Illinois,Illinois,2015,4/19/15,15,,,,,,
Corn,Illinois,Illinois,2015,4/26/15,31,1,,,,,
Corn,Illinois,Illinois,2015,5/3/15,69,15,,,,,
Corn,Illinois,Illinois,2015,5/10/15,88,42,,,,,
Corn,Illinois,Illinois,2015,5/17/15,94,75,,,,,
Corn,Illinois,Illinois,2015,5/24/15,97,87,,,,,
Corn,Illinois,Illinois,2015,5/31/15,,94,,,,,
Corn,Illinois,Illinois,2015,6/7/15,,96,,,,,
Corn,Illinois,Illinois,2015,6/29/15,,,2,,,,
Corn,Illinois,Illinois,2015,7/5/15,,,26,,,,
Corn,Illinois,Illinois,2015,7/12/15,,,55,2,,,
Corn,Illinois,Illinois,2015,7/19/15,,,75,17,,,
Corn,Illinois,Illinois,2015,7/26/15,,,89,32,,,
Corn,Illinois,Illinois,2015,8/2/15,,,94,46,8,,
Corn,Illinois,Illinois,2015,8/9/15,,,96,67,17,,
Corn,Illinois,Illinois,2015,8/16/15,,,,84,38,,
Corn,Illinois,Illinois,2015,8/23/15,,,,91,55,3,
Corn,Illinois,Illinois,2015,8/30/15,,,,95,91,21,1
Corn,Illinois,Illinois,2015,9/6/15,,,,,89,43,2
Corn,Illinois,Illinois,2015,9/13/15,,,,,95,61,6
Corn,Illinois,Illinois,2015,9/20/15,,,,,,78,13
Corn,Illinois,Illinois,2015,9/27/15,,,,,,89,30
Corn,Illinois,Illinois,2015,10/4/15,,,,,,95,50
Corn,Illinois,Illinois,2015,10/11/15,,,,,,,71
Corn,Illinois,Illinois,2015,10/18/15,,,,,,,85
Corn,Illinois,Illinois,2015,10/25/15,,,,,,,93
Corn,Illinois,Illinois,2015,11/1/15,,,,,,,96
Corn,Illinois,Illinois,2016,4/10/16,2,,,,,,
Corn,Illinois,Illinois,2016,4/17/16,12,,,,,,
Corn,Illinois,Illinois,2016,4/24/16,42,4,,,,,
Corn,Illinois,Illinois,2016,5/1/16,66,25,,,,,
Corn,Illinois,Illinois,2016,5/8/16,78,46,,,,,
Corn,Illinois,Illinois,2016,5/15/16,83,64,,,,,
Corn,Illinois,Illinois,2016,5/22/16,89,77,,,,,
Corn,Illinois,Illinois,2016,5/29/16,94,87,,,,,
Corn,Illinois,Illinois,2016,6/5/16,97,92,,,,,
Corn,Illinois,Illinois,2016,6/12/16,,97,,,,,
Corn,Illinois,Illinois,2016,6/19/16,,,no progress item,,,,
Corn,Illinois,Illinois,2016,6/26/16,,,4,,,,
Corn,Illinois,Illinois,2016,7/3/16,,,22,,,,
Corn,Illinois,Illinois,2016,7/10/16,,,53,,,,
Corn,Illinois,Illinois,2016,7/17/16,,,77,5,,,
Corn,Illinois,Illinois,2016,7/24/16,,,90,18,,,
Corn,Illinois,Illinois,2016,8/1/16,,,97,38,,,
Corn,Illinois,Illinois,2016,8/8/16,,,,60,6,,
Corn,Illinois,Illinois,2016,8/15/16,,,,79,25,,
Corn,Illinois,Illinois,2016,8/22/16,,,,89,47,1,
Corn,Illinois,Illinois,2016,8/29/16,,,,95,68,7,
Corn,Illinois,Illinois,2016,9/6/16,,,,,83,22,1
Corn,Illinois,Illinois,2016,9/12/16,,,,,91,42,3
Corn,Illinois,Illinois,2016,9/19/16,,,,,95,63,9
Corn,Illinois,Illinois,2016,9/26/16,,,,,,88,24
Corn,Illinois,Illinois,2016,10/3/16,,,,,,97,43
Corn,Illinois,Illinois,2016,10/11/16,,,,,,,62
Corn,Illinois,Illinois,2016,10/17/16,,,,,,,73
Corn,Illinois,Illinois,2016,10/24/16,,,,,,,83
Corn,Illinois,Illinois,2016,10/31/16,,,,,,,91
Corn,Illinois,Illinois,2016,11/7/16,,,,,,,94
Corn,Illinois,Illinois,2016,11/14/16,,,,,,,97
Corn,Illinois,Illinois,2017,4/10/17,1,,,,,,
Corn,Illinois,Illinois,2017,4/17/17,6,,,,,,
Corn,Illinois,Illinois,2017,4/24/17,34,5,,,,,
Corn,Illinois,Illinois,2017,5/1/17,63,20,,,,,
Corn,Illinois,Illinois,2017,5/8/17,65,29,,,,,
Corn,Illinois,Illinois,2017,5/15/17,75,47,,,,,
Corn,Illinois,Illinois,2017,5/22/17,89,67,,,,,
Corn,Illinois,Illinois,2017,5/30/17,93,80,,,,,
Corn,Illinois,Illinois,2017,6/5/17,98,90,,,,,
Corn,Illinois,Illinois,2017,6/12/17,,96,,,,,
Corn,Illinois,Illinois,2017,6/26/17,,,2,,,,
Corn,Illinois,Illinois,2017,7/5/17,,,12,,,,
Corn,Illinois,Illinois,2017,7/10/17,,,33,,,,
Corn,Illinois,Illinois,2017,7/17/17,,,63,,,,
Corn,Illinois,Illinois,2017,7/24/17,,,83,7,,,
Corn,Illinois,Illinois,2017,7/31/17,,,93,36,,,
Corn,Illinois,Illinois,2017,8/7/17,,,97,57,9,,
Corn,Illinois,Illinois,2017,8/14/17,,,,77,26,,
Corn,Illinois,Illinois,2017,8/21/17,,,,91,41,,
Corn,Illinois,Illinois,2017,8/28/17,,,,94,54,2,
Corn,Illinois,Illinois,2017,9/5/17,,,,96,67,13,
Corn,Illinois,Illinois,2017,9/11/17,,,,,82,26,2
Corn,Illinois,Illinois,2017,9/18/17,,,,,89,39,5
Corn,Illinois,Illinois,2017,9/25/17,,,,,94,57,11
Corn,Illinois,Illinois,2017,10/2/17,,,,,97,73,21
Corn,Illinois,Illinois,2017,10/10/17,,,,,,90,38
Corn,Illinois,Illinois,2017,10/16/17,,,,,,95,47
Corn,Illinois,Illinois,2017,10/23/17,,,,,,,62
Corn,Illinois,Illinois,2017,10/30/17,,,,,,,73
Corn,Illinois,Illinois,2017,11/6/17,,,,,,,83
Corn,Illinois,Illinois,2017,11/13/17,,,,,,,90
Corn,Illinois,Illinois,2017,11/20/17,,,,,,,95
